Time,OpenBid,HighBid,LowBid,CloseBid,OpenAsk,HighAsk,LowAsk,CloseAsk,TotalTicks
22:00:00,1.45828,1.45979,1.4531100000000001,1.45729,1.45842,1.45991,1.45325,1.45747,22773
22:00:00,1.45729,1.4648,1.45481,1.4640799999999998,1.45747,1.46494,1.45495,1.46432,22747
22:00:00,1.4640799999999998,1.47086,1.46308,1.46771,1.46432,1.47099,1.4632399999999999,1.46784,35006
22:00:00,1.46786,1.46901,1.46104,1.46566,1.46814,1.46914,1.46109,1.46594,22112
22:00:00,1.46566,1.47565,1.4641600000000001,1.47246,1.46594,1.47577,1.46428,1.47264,37405
22:00:00,1.47246,1.47306,1.46137,1.47136,1.47264,1.47319,1.46153,1.47154,41841
22:00:00,1.47136,1.4837200000000001,1.4701799999999998,1.48126,1.47154,1.4838799999999999,1.47033,1.48148,40219
22:00:00,1.48126,1.4862600000000001,1.47879,1.48301,1.48148,1.48638,1.47894,1.48314,33806
22:00:00,1.48301,1.48441,1.47939,1.48286,1.48314,1.48453,1.4795399999999999,1.48304,29887
22:00:00,1.48286,1.4985600000000001,1.47771,1.4973100000000001,1.48304,1.49861,1.47789,1.49749,42992
22:00:00,1.4973100000000001,1.51433,1.49701,1.51193,1.49749,1.51444,1.49719,1.51211,61843
22:00:00,1.51193,1.52291,1.50729,1.51921,1.51211,1.5230299999999999,1.5074299999999998,1.51942,50355
22:00:00,1.51921,1.52386,1.51429,1.51796,1.51942,1.52399,1.51443,1.51814,55596
22:00:00,1.51796,1.52757,1.51568,1.52029,1.51814,1.52769,1.51583,1.52054,49329
22:00:00,1.52029,1.5248700000000002,1.51726,1.52156,1.52054,1.52498,1.5174299999999998,1.52179,34717
22:00:00,1.52156,1.53017,1.51447,1.52636,1.52179,1.53029,1.51463,1.52641,37829
22:00:00,1.52636,1.53936,1.52606,1.5379399999999999,1.52641,1.53951,1.52629,1.5381200000000002,49499
22:00:00,1.5379399999999999,1.546,1.5313700000000001,1.53461,1.5381200000000002,1.5462,1.5315299999999998,1.53475,49723
21:00:00,1.53461,1.54026,1.53116,1.53426,1.53475,1.54069,1.53134,1.53444,37442
21:00:00,1.53426,1.54949,1.52819,1.53366,1.53444,1.54964,1.5283200000000001,1.5339200000000002,50473
21:00:00,1.53366,1.55708,1.53306,1.5549600000000001,1.5339200000000002,1.55724,1.5332299999999999,1.55521,52151
21:00:00,1.5549600000000001,1.56446,1.55221,1.5635299999999999,1.55521,1.5646,1.55236,1.56371,57929
21:00:00,1.5635299999999999,1.56876,1.5531700000000002,1.5669600000000001,1.56371,1.56894,1.5533299999999999,1.56713,61673
21:00:00,1.5669600000000001,1.59016,1.5669600000000001,1.5728600000000001,1.56713,1.59066,1.56713,1.57304,78073
21:00:00,1.5728600000000001,1.58317,1.56169,1.56239,1.57304,1.58331,1.56184,1.56267,62698
21:00:00,1.56239,1.57856,1.55816,1.56246,1.56267,1.57863,1.55834,1.5626,63593
21:00:00,1.56246,1.565,1.53962,1.5426600000000001,1.5626,1.56524,1.5397299999999998,1.54294,64017
21:00:00,1.5426600000000001,1.5471700000000002,1.54039,1.54362,1.54294,1.5473299999999999,1.54072,1.5441,9471
21:00:00,1.54362,1.54556,1.53407,1.54219,1.5441,1.5457299999999998,1.53424,1.54234,25484
21:00:00,1.54219,1.56576,1.5406600000000001,1.56494,1.54234,1.5659100000000001,1.54084,1.56522,48913
21:00:00,1.56494,1.58576,1.55827,1.5844799999999999,1.56522,1.58594,1.55849,1.58471,55823
21:00:00,1.5844799999999999,1.58466,1.57259,1.57776,1.58471,1.58491,1.5727200000000001,1.57794,59143
21:00:00,1.57776,1.58382,1.57408,1.58039,1.57794,1.58398,1.5742399999999999,1.58057,53770
21:00:00,1.58039,1.5895700000000001,1.57589,1.57876,1.58057,1.58971,1.5760399999999999,1.57887,46070
21:00:00,1.57876,1.57876,1.5562799999999999,1.56136,1.57887,1.57894,1.55643,1.56151,53528
21:00:00,1.56136,1.57013,1.55321,1.56851,1.56151,1.57027,1.55339,1.56867,58643
21:00:00,1.56851,1.56969,1.5509899999999999,1.56836,1.56867,1.56985,1.55113,1.56831,60576
21:00:00,1.56836,1.5772700000000002,1.56371,1.5729600000000001,1.56831,1.5774,1.56389,1.57314,49057
21:00:00,1.5729600000000001,1.57366,1.56267,1.5709799999999998,1.57314,1.57384,1.56283,1.57114,37298
21:00:00,1.5709799999999998,1.57976,1.56731,1.57111,1.57114,1.57994,1.5674,1.57124,46515
21:00:00,1.57111,1.58647,1.56831,1.5830799999999998,1.57124,1.58654,1.56849,1.58324,43890
21:00:00,1.5830799999999998,1.59128,1.57246,1.57416,1.58324,1.5913899999999999,1.5726200000000001,1.57427,55217
21:00:00,1.57416,1.5854700000000002,1.57386,1.5826799999999999,1.57427,1.5856299999999999,1.57402,1.58289,48213
21:00:00,1.5826799999999999,1.58857,1.56701,1.58311,1.58289,1.58873,1.56724,1.5832899999999999,50643
21:00:00,1.58311,1.58746,1.5750600000000001,1.5788,1.5832899999999999,1.58759,1.57522,1.57904,46899
21:00:00,1.5788,1.5978700000000001,1.57576,1.59464,1.57904,1.59799,1.57594,1.59486,53482
21:00:00,1.59464,1.59836,1.58459,1.59074,1.59486,1.59836,1.58474,1.59093,48182
21:00:00,1.59074,1.59555,1.5711,1.5808799999999998,1.59093,1.59568,1.57123,1.58097,46793
21:00:00,1.5808799999999998,1.59471,1.57912,1.5912,1.58097,1.59484,1.57925,1.59121,40436
21:00:00,1.5912,1.60189,1.58342,1.59907,1.59121,1.60198,1.58354,1.59923,49958
21:00:00,1.59907,1.6002399999999999,1.58602,1.58884,1.59923,1.6004,1.58615,1.5889,42697
21:00:00,1.58884,1.58962,1.56375,1.56819,1.5889,1.58975,1.5639100000000001,1.5683200000000002,54782
21:00:00,1.56819,1.57067,1.5554700000000001,1.55929,1.5683200000000002,1.5708,1.5556,1.55945,52758
21:00:00,1.55929,1.5693,1.55925,1.5656,1.55945,1.56935,1.55938,1.56576,40421
21:00:00,1.5656,1.5663,1.55396,1.55712,1.56576,1.56641,1.55411,1.55731,39323
21:00:00,1.55712,1.56436,1.55161,1.56215,1.55731,1.5644799999999999,1.55195,1.5623200000000002,45365
21:00:00,1.56215,1.56425,1.54301,1.5474,1.5623200000000002,1.5643799999999999,1.54311,1.5475299999999999,36178
